generation_time,C.NTP.offset,Difference
1407240435275.0,1124.0,3220.0
1407240435299.0,714.0,3223.0
1407240435320.0,-65610.0,3223.0
1407240435350.0,-890.0,3233.0
1407240435374.0,1378.0,3236.0
1407240435393.0,105.0,3234.0
1407240435425.0,-23434.0,3246.0
1407240435442.0,50413.0,3242.0
1407240435450.0,6683.0,3229.0
1407240435500.0,1124.0,3258.0
1407240435501.0,-70798.0,3239.0
1407240435508.0,-65610.0,3225.0
1407240435559.0,714.0,3255.0
1407240435574.0,1378.0,3250.0
1407240435578.0,-890.0,3233.0
1407240435580.0,105.0,3214.0
1407240435609.0,-23434.0,3222.0
1407240435636.0,50413.0,3229.0
1407240435638.0,6683.0,3210.0
1407240435699.0,714.0,3250.0
1407240435705.0,1124.0,3236.0
1407240435710.0,-70798.0,3220.0
1407240435731.0,-65610.0,3220.0
1407240435745.0,-890.0,3213.0
1407240435770.0,6683.0,3218.0
1407240435783.0,50413.0,3210.0
1407240435811.0,105.0,3217.0
1407240435853.0,1378.0,3239.0
1407240435855.0,-23434.0,3220.0
1407240435878.0,-70798.0,3222.0
1407240435899.0,1124.0,3222.0
1407240435913.0,-65610.0,3216.0
1407240435916.0,714.0,3198.0
1407240435954.0,-890.0,3215.0
1407240435976.0,6683.0,3217.0
1407240435986.0,105.0,3206.0
1407240436041.0,50413.0,3240.0
1407240436061.0,-70798.0,3239.0
1407240436084.0,1378.0,3242.0
1407240436086.0,-23434.0,3223.0
1407240436105.0,1124.0,3221.0
1407240436116.0,-890.0,3212.0
1407240436178.0,-65610.0,3253.0
1407240436189.0,714.0,3243.0
1407240436204.0,1378.0,3237.0
1407240436213.0,50413.0,3226.0
1407240436223.0,105.0,3215.0
1407240436255.0,6683.0,3226.0
1407240436289.0,-23434.0,3240.0
1407240436300.0,-70798.0,3230.0
1407240436319.0,1124.0,3228.0
1407240436354.0,714.0,3242.0
1407240436369.0,1378.0,3237.0
1407240436371.0,-65610.0,3218.0
1407240436392.0,-890.0,3218.0
1407240436417.0,50413.0,3223.0
1407240436427.0,105.0,3212.0
1407240436506.0,-23434.0,3270.0
1407240436514.0,1124.0,3257.0
1407240436518.0,6683.0,3241.0
1407240436519.0,-65610.0,3221.0
1407240436548.0,-70798.0,3229.0
1407240436573.0,714.0,3234.0
1407240436594.0,-890.0,3234.0
1407240436626.0,50413.0,3245.0
1407240436642.0,6683.0,3241.0
1407240436664.0,105.0,3242.0
1407240436678.0,-23434.0,3235.0
1407240436709.0,1378.0,3245.0
1407240436710.0,-70798.0,3226.0
1407240436715.0,1124.0,3210.0
1407240436774.0,714.0,3248.0
1407240436782.0,-65610.0,3236.0
1407240436803.0,-890.0,3236.0
1407240436828.0,6683.0,3240.0
1407240436839.0,105.0,3230.0
1407240436855.0,50413.0,3226.0
1407240436875.0,-23434.0,3225.0
1407240436900.0,1378.0,3229.0
1407240436912.0,1124.0,3221.0
1407240436913.0,-70798.0,3201.0
1407240436958.0,714.0,3225.0
1407240436980.0,-890.0,3226.0
1407240436984.0,-65610.0,3210.0
1407240437041.0,1378.0,3246.0
1407240437051.0,105.0,3235.0
1407240437088.0,1124.0,3252.0
1407240437099.0,6683.0,3242.0
1407240437108.0,50413.0,3230.0
1407240437114.0,-23434.0,3215.0
1407240437141.0,-65610.0,3222.0
1407240437148.0,-70798.0,3208.0
1407240437174.0,714.0,3213.0
1407240437187.0,-890.0,3206.0
1407240437218.0,1378.0,3216.0
1407240437250.0,105.0,3227.0
1407240437263.0,50413.0,3219.0
1407240437299.0,6683.0,3235.0
1407240437313.0,-70798.0,3228.0
1407240437317.0,-23434.0,3211.0
1407240437334.0,1124.0,3208.0
1407240437374.0,714.0,3227.0
1407240437378.0,-65610.0,3210.0
1407240437390.0,50413.0,3201.0
1407240437421.0,-890.0,3212.0
1407240437424.0,6683.0,3194.0
1407240437456.0,105.0,3205.0
1407240437477.0,-23434.0,3206.0
1407240437498.0,1378.0,3206.0
1407240437509.0,-70798.0,3196.0
1407240437520.0,1124.0,3186.0
1407240437541.0,714.0,3187.0
1407240437574.0,-65610.0,3199.0
1407240437593.0,-890.0,3197.0
1407240437608.0,50413.0,3192.0
1407240437644.0,105.0,3207.0
1407240437654.0,6683.0,3196.0
1407240437679.0,1378.0,3200.0
1407240437700.0,-23434.0,3201.0
1407240437707.0,-70798.0,3187.0
1407240437713.0,1124.0,3172.0
1407240437752.0,-65610.0,3191.0
1407240437780.0,714.0,3198.0
1407240437796.0,-890.0,3193.0
1407240437817.0,1378.0,3193.0
1407240437851.0,6683.0,3207.0
1407240437852.0,50413.0,3187.0
1407240437899.0,105.0,3213.0
1407240437910.0,-23434.0,3204.0
1407240437911.0,-70798.0,3184.0
1407240437962.0,1124.0,3214.0
1407240437972.0,-890.0,3203.0
1407240437983.0,-65610.0,3194.0
1407240438018.0,714.0,3208.0
1407240438044.0,1378.0,3213.0
1407240438054.0,105.0,3203.0
1407240438097.0,50413.0,3225.0
1407240438101.0,-23434.0,3208.0
1407240438113.0,6683.0,3200.0
1407240438114.0,-70798.0,3180.0
1407240438141.0,1124.0,3186.0
1407240438165.0,-890.0,3189.0
1407240438186.0,-65610.0,3190.0
1407240438217.0,50413.0,3200.0
1407240438246.0,714.0,3208.0
1407240438269.0,105.0,3211.0
1407240438289.0,6683.0,3210.0
1407240438304.0,-70798.0,3204.0
1407240438312.0,-23434.0,3191.0
1407240438316.0,1378.0,3175.0
1407240438350.0,1124.0,3188.0
1407240438389.0,714.0,3206.0
1407240438408.0,50413.0,3205.0
1407240438413.0,-65610.0,3189.0
1407240438442.0,-890.0,3197.0
1407240438458.0,105.0,3192.0
1407240438475.0,1378.0,3189.0
1407240438495.0,-23434.0,3188.0
1407240438499.0,6683.0,3171.0
1407240438518.0,-23434.0,3170.0
1407240438573.0,1124.0,3204.0
1407240438579.0,-70798.0,3189.0
1407240438591.0,714.0,3180.0
1407240438610.0,-890.0,3179.0
1407240438642.0,-65610.0,3190.0
1407240438653.0,6683.0,3180.0
1407240438699.0,105.0,3206.0
1407240438710.0,-65610.0,3196.0
1407240438721.0,1378.0,3186.0
1407240438750.0,50413.0,3194.0
1407240438774.0,-23434.0,3198.0
1407240438777.0,1124.0,3180.0
1407240438794.0,-70798.0,3176.0
1407240438814.0,-890.0,3176.0
1407240438832.0,-65610.0,3173.0
1407240438835.0,105.0,3155.0
1407240438902.0,50413.0,3201.0
1407240438907.0,714.0,3186.0
1407240438908.0,1378.0,3166.0
1407240438911.0,50413.0,3148.0
1407240438952.0,-70798.0,3169.0
1407240438976.0,-890.0,3172.0
1407240438981.0,1124.0,3156.0
1407240439030.0,714.0,3184.0
1407240439048.0,105.0,3182.0
1407240439084.0,-65610.0,3197.0
1407240439100.0,-23434.0,3192.0
1407240439101.0,-70798.0,3173.0
1407240439111.0,1378.0,3162.0
1407240439121.0,1124.0,3151.0
1407240439171.0,-890.0,3180.0
1407240439176.0,105.0,3165.0
1407240439184.0,50413.0,3152.0
1407240439241.0,714.0,3188.0
1407240439242.0,1378.0,3169.0
1407240439276.0,6683.0,3182.0
1407240439283.0,-23434.0,3168.0
1407240439298.0,-70798.0,3162.0
1407240439314.0,1124.0,3158.0
1407240439322.0,6683.0,3145.0
1407240439355.0,-65610.0,3157.0
1407240439374.0,6683.0,3156.0
1407240439387.0,714.0,3148.0
1407240439436.0,105.0,3176.0
1407240439441.0,50413.0,3160.0
1407240439450.0,1378.0,3149.0
1407240439496.0,6683.0,3174.0
1407240439512.0,-23434.0,3169.0
1407240439517.0,-890.0,3154.0
1407240439555.0,1124.0,3171.0
1407240439568.0,714.0,3163.0
1407240439582.0,-70798.0,3156.0
1407240439590.0,-890.0,3144.0
1407240439633.0,1378.0,3166.0
1407240439636.0,50413.0,3148.0
1407240439667.0,-65610.0,3159.0
1407240439691.0,105.0,3162.0
1407240439696.0,6683.0,3146.0
1407240439704.0,-23434.0,3134.0
1407240439720.0,-70798.0,3129.0
1407240439776.0,1124.0,3164.0
1407240439784.0,714.0,3151.0
1407240439793.0,-65610.0,3140.0
1407240439842.0,-890.0,3168.0
1407240439852.0,50413.0,3157.0
1407240439894.0,-23434.0,3179.0
1407240439902.0,105.0,3166.0
1407240439907.0,6683.0,3150.0
1407240439948.0,-70798.0,3170.0
1407240439976.0,1378.0,3178.0
1407240439995.0,1124.0,3176.0
1407240440026.0,714.0,3186.0
1407240440051.0,6683.0,3191.0
1407240440055.0,-65610.0,3174.0
1407240440077.0,-890.0,3175.0
1407240440099.0,50413.0,3176.0
1407240440110.0,1378.0,3167.0
1407240440153.0,105.0,3189.0
1407240440171.0,-70798.0,3186.0
1407240440183.0,-23434.0,3178.0
1407240440227.0,1124.0,3201.0
1407240440242.0,-65610.0,3195.0
1407240440248.0,714.0,3180.0
1407240440298.0,1378.0,3210.0
1407240440312.0,105.0,3203.0
1407240440377.0,6683.0,3247.0
1407240440385.0,50413.0,3235.0
1407240440396.0,-890.0,3225.0
1407240440408.0,-70798.0,3216.0
1407240440418.0,-65610.0,3205.0
1407240440433.0,-23434.0,3200.0
1407240440450.0,1124.0,3196.0
1407240440494.0,714.0,3219.0
1407240440510.0,-890.0,3215.0
1407240440515.0,1378.0,3199.0
1407240440518.0,6683.0,3181.0
1407240440557.0,50413.0,3199.0
1407240440587.0,105.0,3209.0
1407240440588.0,-23434.0,3189.0
1407240440614.0,1124.0,3194.0
1407240440648.0,-70798.0,3208.0
1407240440670.0,-65610.0,3209.0
1407240440698.0,105.0,3216.0
1407240440703.0,-890.0,3200.0
1407240440715.0,50413.0,3192.0
1407240440718.0,714.0,3174.0
1407240440757.0,6683.0,3192.0
1407240440773.0,-23434.0,3188.0
1407240440791.0,1124.0,3185.0
1407240440840.0,1378.0,3213.0
1407240440852.0,714.0,3204.0
1407240440855.0,-890.0,3187.0
1407240440896.0,-65610.0,3207.0
1407240440897.0,-70798.0,3187.0
1407240440914.0,105.0,3184.0
1407240440921.0,50413.0,3170.0
1407240440975.0,1378.0,3203.0
1407240440976.0,6683.0,3183.0
1407240440994.0,-23434.0,3181.0
1407240441021.0,714.0,3187.0
1407240441048.0,-70798.0,3193.0
1407240441052.0,1124.0,3177.0
1407240441096.0,-890.0,3200.0
1407240441107.0,105.0,3190.0
1407240441108.0,-65610.0,3170.0
1407240441152.0,1378.0,3194.0
1407240441162.0,-23434.0,3183.0
1407240441174.0,6683.0,3174.0
1407240441181.0,50413.0,3161.0
1407240441223.0,714.0,3182.0
1407240441228.0,1124.0,3166.0
1407240441229.0,-70798.0,3146.0
1407240441299.0,-65610.0,3196.0
1407240441307.0,1378.0,3183.0
1407240441311.0,-890.0,3166.0
1407240441317.0,50413.0,3152.0
1407240441349.0,105.0,3163.0
1407240441374.0,6683.0,3167.0
1407240441384.0,-23434.0,3157.0
1407240441414.0,714.0,3166.0
1407240441430.0,-70798.0,3161.0
1407240441456.0,1124.0,3166.0
1407240441506.0,-65610.0,3196.0
1407240441510.0,50413.0,3179.0
1407240441514.0,-890.0,3162.0
1407240441519.0,105.0,3147.0
1407240441574.0,6683.0,3181.0
1407240441587.0,-23434.0,3173.0
1407240441615.0,1124.0,3180.0
1407240441640.0,-70798.0,3185.0
1407240441659.0,1378.0,3183.0
1407240441676.0,-65610.0,3179.0
1407240441702.0,714.0,3185.0
1407240441710.0,50413.0,3172.0
1407240441716.0,-890.0,3157.0
1407240441737.0,105.0,3157.0
1407240441774.0,1378.0,3174.0
1407240441789.0,6683.0,3168.0
1407240441843.0,-23434.0,3201.0
1407240441850.0,1124.0,3188.0
1407240441856.0,-70798.0,3173.0
1407240441901.0,-65610.0,3197.0
1407240441910.0,714.0,3185.0
1407240441950.0,-890.0,3205.0
1407240441955.0,1378.0,3189.0
1407240441975.0,105.0,3188.0
1407240441988.0,50413.0,3181.0
1407240441992.0,6683.0,3164.0
1407240442026.0,-23434.0,3177.0
1407240442040.0,1124.0,3170.0
1407240442054.0,-70798.0,3164.0
1407240442098.0,714.0,3187.0
1407240442106.0,-890.0,3174.0
1407240442110.0,-65610.0,3158.0
1407240442113.0,1378.0,3140.0
1407240442177.0,50413.0,3183.0
1407240442195.0,105.0,3180.0
1407240442215.0,6683.0,3180.0
1407240442241.0,1124.0,3185.0
1407240442248.0,-23434.0,3171.0
1407240442250.0,-70798.0,3153.0
1407240442301.0,50413.0,3183.0
1407240442305.0,-65610.0,3166.0
1407240442309.0,-890.0,3149.0
1407240442310.0,714.0,3130.0
1407240442346.0,6683.0,3145.0
1407240442377.0,105.0,3155.0
1407240442382.0,-23434.0,3140.0
1407240442409.0,-70798.0,3146.0
1407240442448.0,1378.0,3164.0
1407240442452.0,1124.0,3147.0
1407240442472.0,714.0,3147.0
1407240442496.0,-65610.0,3150.0
1407240442497.0,1124.0,3130.0
1407240442512.0,-890.0,3125.0
1407240442549.0,50413.0,3141.0
1407240442574.0,105.0,3145.0
1407240442585.0,6683.0,3135.0
1407240442646.0,1378.0,3176.0
1407240442652.0,1124.0,3161.0
1407240442655.0,-23434.0,3143.0
1407240442698.0,-70798.0,3166.0
1407240442705.0,50413.0,3152.0
1407240442715.0,714.0,3141.0
1407240442772.0,6683.0,3177.0
1407240442774.0,-890.0,3159.0
1407240442777.0,-65610.0,3141.0
1407240442788.0,1378.0,3131.0
1407240442827.0,105.0,3150.0
1407240442830.0,50413.0,3132.0
1407240442844.0,-23434.0,3125.0
1407240442899.0,-70798.0,3159.0
1407240442911.0,-70798.0,3151.0
1407240442918.0,1124.0,3137.0
1407240442945.0,-890.0,3143.0
1407240442949.0,714.0,3127.0
1407240442980.0,1378.0,3137.0
1407240442991.0,-65610.0,3127.0
1407240443014.0,105.0,3130.0
1407240443052.0,-23434.0,3147.0
1407240443053.0,-70798.0,3127.0
1407240443084.0,714.0,3137.0
1407240443109.0,1378.0,3142.0
1407240443118.0,-890.0,3130.0
1407240443120.0,-65610.0,3111.0
1407240443148.0,50413.0,3119.0
1407240443174.0,105.0,3124.0
1407240443193.0,-23434.0,3122.0
1407240443226.0,714.0,3134.0
1407240443247.0,1124.0,3135.0
1407240443251.0,-65610.0,3118.0
1407240443280.0,-890.0,3126.0
1407240443301.0,50413.0,3127.0
1407240443308.0,105.0,3113.0
1407240443376.0,1124.0,3160.0
1407240443379.0,-23434.0,3142.0
1407240443381.0,1378.0,3124.0
1407240443411.0,6683.0,3133.0
1407240443449.0,-70798.0,3150.0
1407240443455.0,-890.0,3136.0
1407240443498.0,714.0,3158.0
1407240443499.0,6683.0,3138.0
1407240443510.0,-65610.0,3128.0
1407240443546.0,1378.0,3144.0
1407240443583.0,105.0,3160.0
1407240443588.0,50413.0,3144.0
1407240443615.0,-23434.0,3151.0
1407240443619.0,-70798.0,3134.0
1407240443650.0,1124.0,3144.0
1407240443701.0,6683.0,3174.0
1407240443708.0,714.0,3161.0
1407240443712.0,-65610.0,3144.0
1407240443713.0,6683.0,3124.0
1407240443754.0,-890.0,3145.0
1407240443775.0,1378.0,3145.0
1407240443786.0,50413.0,3135.0
1407240443826.0,6683.0,3154.0
1407240443852.0,105.0,3160.0
1407240443880.0,-890.0,3167.0
1407240443896.0,-23434.0,3162.0
1407240443906.0,1124.0,3152.0
1407240443908.0,-65610.0,3133.0
1407240443916.0,-70798.0,3120.0
1407240443976.0,714.0,3159.0
1407240443977.0,6683.0,3140.0
1407240443989.0,105.0,3131.0
1407240444027.0,50413.0,3148.0
1407240444036.0,1124.0,3137.0
1407240444039.0,-23434.0,3119.0
1407240444083.0,1378.0,3142.0
1407240444096.0,714.0,3134.0
1407240444104.0,-70798.0,3122.0
1407240444119.0,-65610.0,3116.0
1407240444142.0,-890.0,3118.0
1407240444172.0,50413.0,3128.0
1407240444192.0,105.0,3127.0
1407240444243.0,-23434.0,3157.0
1407240444254.0,6683.0,3147.0
1407240444255.0,1378.0,3128.0
1407240444291.0,-70798.0,3143.0
1407240444298.0,1124.0,3129.0
1407240444306.0,-65610.0,3117.0
1407240444348.0,714.0,3138.0
1407240444372.0,50413.0,3141.0
1407240444373.0,6683.0,3121.0
1407240444395.0,1378.0,3123.0
1407240444418.0,105.0,3125.0
1407240444425.0,-23434.0,3111.0
1407240444450.0,-890.0,3116.0
1407240444498.0,-70798.0,3143.0
1407240444509.0,1124.0,3133.0
1407240444548.0,-65610.0,3151.0
1407240444573.0,714.0,3156.0
1407240444578.0,-890.0,3140.0
1407240444582.0,1378.0,3123.0
1407240444643.0,105.0,3164.0
1407240444662.0,6683.0,3162.0
1407240444666.0,50413.0,3145.0
1407240444675.0,-23434.0,3134.0
1407240444707.0,1124.0,3145.0
1407240444712.0,-70798.0,3129.0
1407240444718.0,-65610.0,3114.0
1407240444755.0,714.0,3131.0
1407240444774.0,-890.0,3129.0
1407240444785.0,6683.0,3119.0
1407240444818.0,105.0,3132.0
1407240444840.0,50413.0,3133.0
1407240444875.0,-23434.0,3147.0
1407240444899.0,-70798.0,3150.0
1407240444909.0,1124.0,3140.0
1407240444914.0,1378.0,3124.0
1407240444953.0,714.0,3142.0
1407240444976.0,-65610.0,3145.0
1407240444987.0,-890.0,3135.0
1407240445011.0,105.0,3138.0
1407240445026.0,50413.0,3132.0
1407240445057.0,6683.0,3143.0
1407240445099.0,-70798.0,3164.0
1407240445107.0,1378.0,3151.0
1407240445117.0,-23434.0,3141.0
1407240445173.0,1124.0,3176.0
1407240445175.0,-65610.0,3157.0
1407240445190.0,714.0,3151.0
1407240445225.0,6683.0,3166.0
1407240445227.0,-890.0,3147.0
1407240445231.0,105.0,3130.0
1407240445232.0,1378.0,3111.0
1407240445276.0,-70798.0,3134.0
1407240445295.0,-23434.0,3132.0
1407240445297.0,50413.0,3113.0
1407240445320.0,1124.0,3116.0
1407240445348.0,-65610.0,3123.0
1407240445393.0,714.0,3147.0
1407240445411.0,50413.0,3145.0
1407240445419.0,-890.0,3132.0
1407240445440.0,1378.0,3132.0
1407240445451.0,105.0,3122.0
1407240445494.0,6683.0,3145.0
1407240445499.0,-70798.0,3129.0
1407240445507.0,-23434.0,3116.0
1407240445511.0,1124.0,3100.0
1407240445558.0,-65610.0,3126.0
1407240445577.0,-890.0,3124.0
1407240445596.0,714.0,3122.0
1407240445641.0,6683.0,3147.0
1407240445644.0,105.0,3129.0
1407240445651.0,50413.0,3115.0
1407240445694.0,-23434.0,3138.0
1407240445698.0,-70798.0,3121.0
1407240445710.0,1124.0,3112.0
1407240445775.0,714.0,3156.0
1407240445777.0,-65610.0,3138.0
1407240445783.0,1378.0,3123.0
1407240445794.0,-890.0,3113.0
1407240445819.0,1378.0,3118.0
1407240445842.0,50413.0,3120.0
1407240445848.0,6683.0,3105.0
1407240445898.0,105.0,3134.0
1407240445903.0,-23434.0,3119.0
1407240445913.0,1124.0,3108.0
1407240445914.0,-70798.0,3088.0
1407240445942.0,-65610.0,3096.0
1407240445971.0,-890.0,3104.0
1407240445986.0,714.0,3098.0
1407240446024.0,50413.0,3115.0
1407240446031.0,6683.0,3102.0
1407240446041.0,105.0,3091.0
1407240446094.0,-23434.0,3123.0
1407240446095.0,1378.0,3104.0
1407240446099.0,-70798.0,3087.0
1407240446116.0,1124.0,3083.0
1407240446158.0,-65610.0,3105.0
1407240446177.0,-890.0,3103.0
1407240446189.0,714.0,3094.0
1407240446224.0,105.0,3108.0
1407240446229.0,6683.0,3093.0
1407240446245.0,50413.0,3088.0
1407240446276.0,-23434.0,3098.0
1407240446299.0,-70798.0,3101.0
1407240446318.0,1124.0,3099.0
1407240446321.0,1378.0,3081.0
1407240446372.0,-65610.0,3111.0
1407240446379.0,714.0,3098.0
1407240446391.0,-890.0,3089.0
1407240446408.0,105.0,3085.0
1407240446423.0,50413.0,3080.0
1407240446452.0,6683.0,3088.0
1407240446500.0,1378.0,3115.0
1407240446515.0,-70798.0,3109.0
1407240446521.0,-23434.0,3095.0
1407240446546.0,1124.0,3099.0
1407240446574.0,714.0,3106.0
1407240446577.0,-65610.0,3089.0
1407240446594.0,-890.0,3085.0
1407240446641.0,50413.0,3111.0
1407240446673.0,6683.0,3122.0
1407240446697.0,1378.0,3126.0
1407240446700.0,-23434.0,3108.0
1407240446708.0,105.0,3095.0
1407240446742.0,-70798.0,3109.0
1407240446746.0,1124.0,3092.0
1407240446781.0,-65610.0,3106.0
1407240446815.0,-890.0,3119.0
1407240446830.0,714.0,3114.0
1407240446834.0,6683.0,3097.0
1407240446874.0,1378.0,3116.0
1407240446882.0,105.0,3104.0
1407240446899.0,50413.0,3100.0
1407240446906.0,-23434.0,3086.0
1407240446911.0,-70798.0,3070.0
1407240446977.0,1124.0,3116.0
1407240446984.0,-65610.0,3102.0
1407240446993.0,714.0,3090.0
1407240447061.0,6683.0,3138.0
1407240447062.0,-890.0,3118.0
1407240447078.0,105.0,3113.0
1407240447082.0,50413.0,3096.0
1407240447098.0,-23434.0,3092.0
1407240447106.0,-70798.0,3079.0
1407240447114.0,1378.0,3066.0
1407240447138.0,1124.0,3070.0
1407240447174.0,714.0,3085.0
1407240447187.0,-65610.0,3077.0
1407240447220.0,6683.0,3089.0
1407240447249.0,50413.0,3098.0
1407240447254.0,105.0,3082.0
1407240447298.0,-890.0,3105.0
1407240447310.0,1378.0,3097.0
1407240447317.0,-23434.0,3083.0
1407240447358.0,1124.0,3103.0
1407240447365.0,-70798.0,3089.0
1407240447374.0,714.0,3078.0
1407240447390.0,-65610.0,3073.0
1407240447408.0,1378.0,3070.0
1407240447446.0,-890.0,3088.0
1407240447452.0,50413.0,3073.0
1407240447501.0,105.0,3101.0
1407240447507.0,-23434.0,3086.0
1407240447509.0,6683.0,3068.0
1407240447520.0,1124.0,3058.0
1407240447570.0,-70798.0,3087.0
1407240447575.0,714.0,3072.0
1407240447593.0,-65610.0,3069.0
1407240447630.0,1378.0,3085.0
1407240447654.0,-890.0,3088.0
1407240447663.0,50413.0,3077.0
1407240447698.0,6683.0,3091.0
1407240447704.0,-23434.0,3076.0
1407240447707.0,105.0,3059.0
1407240447710.0,-70798.0,3041.0
1407240447755.0,1124.0,3065.0
1407240447770.0,-65610.0,3060.0
1407240447795.0,714.0,3064.0
1407240447819.0,50413.0,3067.0
1407240447825.0,-890.0,3052.0
1407240447859.0,105.0,3066.0
1407240447879.0,6683.0,3065.0
1407240447895.0,-23434.0,3060.0
1407240447910.0,-70798.0,3055.0
1407240447917.0,1378.0,3041.0
1407240447947.0,1124.0,3050.0
1407240447968.0,714.0,3050.0
1407240447983.0,-890.0,3045.0
1407240448014.0,50413.0,3055.0
1407240448041.0,-65610.0,3061.0
1407240448052.0,6683.0,3052.0
1407240448096.0,105.0,3075.0
1407240448105.0,1378.0,3063.0
1407240448112.0,-70798.0,3049.0
1407240448166.0,-23434.0,3083.0
1407240448171.0,-65610.0,3067.0
1407240448179.0,714.0,3054.0
1407240448185.0,1124.0,3040.0
1407240448237.0,105.0,3071.0
1407240448240.0,-890.0,3053.0
1407240448246.0,50413.0,3038.0
1407240448296.0,1378.0,3068.0
1407240448299.0,6683.0,3050.0
1407240448308.0,-70798.0,3038.0
1407240448315.0,-23434.0,3025.0
1407240448358.0,1124.0,3047.0
1407240448388.0,-65610.0,3056.0
1407240448389.0,-890.0,3036.0
1407240448409.0,1378.0,3036.0
1407240448427.0,714.0,3033.0
1407240448454.0,6683.0,3039.0
1407240448481.0,105.0,3046.0
1407240448500.0,50413.0,3044.0
1407240448508.0,-70798.0,3031.0
1407240448518.0,-23434.0,3020.0
1407240448548.0,-70798.0,3030.0
1407240448591.0,1124.0,3052.0
1407240448610.0,714.0,3050.0
1407240448617.0,-65610.0,3037.0
1407240448638.0,-890.0,3037.0
1407240448643.0,6683.0,3021.0
1407240448678.0,50413.0,3035.0
1407240448699.0,105.0,3036.0
1407240448709.0,-65610.0,3025.0
1407240448721.0,1378.0,3016.0
1407240448777.0,1124.0,3052.0
1407240448780.0,-23434.0,3034.0
1407240448794.0,-70798.0,3027.0
1407240448810.0,714.0,3022.0
1407240448823.0,-65610.0,3015.0
1407240448853.0,-890.0,3024.0
1407240448901.0,6683.0,3051.0
1407240448908.0,50413.0,3038.0
1407240448914.0,1378.0,3023.0
1407240448939.0,105.0,3027.0
1407240448976.0,-23434.0,3043.0
1407240448981.0,1378.0,3028.0
1407240448982.0,1124.0,3008.0
1407240449013.0,-890.0,3018.0
1407240449030.0,714.0,3015.0
1407240449047.0,1124.0,3011.0
1407240449090.0,-70798.0,3033.0
1407240449099.0,50413.0,3021.0
1407240449108.0,-23434.0,3010.0
1407240449111.0,105.0,2992.0
1407240449154.0,-65610.0,3014.0
1407240449174.0,-890.0,3014.0
1407240449184.0,1378.0,3003.0
1407240449226.0,714.0,3024.0
1407240449251.0,105.0,3028.0
1407240449270.0,50413.0,3027.0
1407240449290.0,-23434.0,3026.0
1407240449307.0,-70798.0,3022.0
1407240449311.0,-65610.0,3006.0
1407240449314.0,1124.0,2988.0
1407240449377.0,-70798.0,3030.0
1407240449378.0,-890.0,3011.0
1407240449387.0,714.0,2999.0
1407240449432.0,50413.0,3023.0
1407240449442.0,-23434.0,3012.0
1407240449450.0,105.0,3000.0
1407240449472.0,1124.0,3001.0
1407240449513.0,6683.0,3021.0
1407240449516.0,1378.0,3004.0
1407240449530.0,-65610.0,2997.0
1407240449542.0,-890.0,2988.0
1407240449572.0,6683.0,2997.0
1407240449589.0,6683.0,2994.0
1407240449650.0,105.0,3034.0
1407240449670.0,50413.0,3033.0
1407240449700.0,1378.0,3043.0
1407240449712.0,714.0,3034.0
1407240449719.0,6683.0,3020.0
1407240449751.0,-23434.0,3031.0
